SUPERMERCADO TODO,SUPERMERCADOS,-41.0992349,-71.4468032
SUPERMERCADO TODO,SUPERMERCADOS,-41.1355498,-71.3110502
SUPERMERCADO TODO,SUPERMERCADOS,-40.7623264,-71.642616
SUPERMERCADO TODO,SUPERMERCADOS,-42.0511071,-71.1663256
SUPERMERCADO TODO,SUPERMERCADOS,-39.9494374,-71.0749872
SUPERMERCADO TODO,SUPERMERCADOS,-42.063053,-71.5988534
SUPERMERCADO TODO,SUPERMERCADOS,-40.1537528,-71.3409481
SUPERMERCADO TODO,SUPERMERCADOS,-40.1368509,-71.287138
SUPERMERCADO TODO,SUPERMERCADOS,-40.7559157,-71.6556803
SUPERMERCADO TODO,SUPERMERCADOS,-41.1335174,-71.2968997
SUPERMERCADO TODO,SUPERMERCADOS,-41.1591817,-71.4074639
SUPERMERCADO TODO,SUPERMERCADOS,-41.1476078,-71.3055625
SUPERMERCADO TODO,SUPERMERCADOS,-41.0718213,-71.1676873
SUPERMERCADO TODO,SUPERMERCADOS,-41.9550315,-71.5364499
SUPERMERCADO TODO,SUPERMERCADOS,-41.9690075,-71.5342315
SUPERMERCADOS QUILLEN,SUPERMERCADOS,-38.9354377,-69.2421025
SUPERMERCADOS QUILLEN,SUPERMERCADOS,-38.8796732,-71.1872083
SUR JOYAS,JOYERIAS - RELOJERIAS,-38.934113,-69.2299291
SURCO AGROPECUARIA,FORRAJERIAS-SEMILLERIAS,-38.8240029,-68.1401876
TACOS INTIMO,INDUMENTARIA URBANA Y CALZADOS,-40.1584321,-71.3523104
TAKO'S,ZAPATERIAS,-38.9483562,-68.2281594
TALABARTERIA EL MIRADOR,REGALERIAS,-38.9483562,-68.2281594
TALABARTERIA SAN FRANCISCO,TALABARTERIAS,-38.95753,-68.0574046
TALABARTERIA SAN FRANCISCO,TALABARTERIAS,-38.8273282,-68.1366836
TAMARA CODOMA ESTUDIO,PELUQUERIAS,-38.9461637,-68.063261
TAMARISCO,TIENDAS,-39.0290334,-67.5719013
TARRO`S DEPORTES,INDUMENTARIA DEPORTIVA,-38.977202,-67.8300632
TASSONE DEPORTES,TIENDAS,-40.1561118,-71.3483117
TASSONE DEPORTES,ZAPATERIAS,-38.9055838,-70.0632863
TATETI,REGALERIAS,-38.9773288,-67.8300937
TAXAR SRL,TALLER MECANICO,-38.9562677,-68.2426143
TECNOOPTICA,OPTICAS,-38.9516784,-68.0591888
TECNOOPTICA ZAPALA,OPTICAS,-38.9042459,-70.0635512
TEJIDOS PATY,TIENDAS,-38.9044586,-70.0638987
TELAS ESMERALDA,SEDERIAS - TELAS - ARTICULOS TEXTILES,-38.9301008,-67.9906174
TELAS PLOTTIER II,BLANCO,-38.9509633,-68.0640847
TEMO CONSTRUCCIONES,CORRALONES - MADERERAS,-38.82407,-68.055893
TENDENCIAS,TIENDAS,-38.6785743,-68.2138632
TEXTIL CORDILLERANA,SEDERIAS - TELAS - ARTICULOS TEXTILES,-38.9377513,-69.2286741
TIEMPO,JOYERIAS - RELOJERIAS,-38.9246734,-67.990359
TIEMPO ESTETICA MASCULINA Y FEMENINA,PELUQUERIAS,-38.9541685,-68.063872
TIENDA BANDIDO,INDUMENTARIA URBANA Y CALZADOS,-38.8230435,-68.0651939
TIENDA EDDI,BEBES - NIÑOS,-38.9483562,-68.2281594
TIENDA ELEGANCIA SHAYLEE,TIENDAS,-39.951542,-71.0704403
TIENDA FLORES,TIENDAS,-38.9354023,-69.2302591
TIENDA HUBERT,TIENDAS,-38.8239769,-68.1401524
TIENDA JAIRO,TIENDAS,-38.9347715,-69.2307527
Tienda keila,INDUMENTARIA URBANA Y CALZADOS,-38.824795,-68.1390197
TIENDA KIKA,TIENDAS,-37.3771391,-70.2725473
TIENDA LENNON,INDUMENTARIA URBANA Y CALZADOS,-40.1548194,-71.3485358
TIENDA LOLY,TIENDAS,-38.8262208,-68.0668528
TIENDA MARI,TIENDAS,-38.8273324,-68.1356191
TIENDA MARILI,TIENDAS,-38.827752,-68.1442932
TIENDA MARISOL,TIENDAS,-38.6786609,-68.2190092
TIENDA MOISES,TIENDAS,-37.3787721,-70.2717769
Tienda Muriel,LIBRERIAS ESCOLARES Y DE OFICINA,-38.8305419,-68.1576895
TIENDA PACHECO,INDUMENTARIA URBANA Y CALZADOS,-38.8247605,-68.0681137
TIENDA ROEL,TIENDAS,-39.0100404,-68.4276756
TIENDA ROMI,TIENDAS,-38.9267215,-67.9980383
TIENDA SITROC,TIENDAS,-38.9580828,-68.237703
TIENDA SOCO,TIENDAS,-38.9351431,-67.97907
TIENDA STEFANY,TIENDAS,-38.8322577,-68.138376
TIENDA Y MERCERIA BELGRANO,BIJOUTERIE -ACCESORIOS,-38.9688235,-68.0494602
TIENDA Y MERCERIA TITINA,MERCERIA,-38.9366485,-69.2289619
TIERRA DE OSOS,FORRAJERIAS-SEMILLERIAS,-38.939189,-67.973403
TIERRA DE OSOS 2,ALIMENTOS BALANCEADOS - MASCOTAS,-38.936318,-67.996812
TIERRA VIVA,MUEBLERIAS,-38.9516784,-68.0591888
TIMARK,INDUMENTARIA URBANA Y CALZADOS,-38.9407718,-68.054018
TINUVIEL,ZAPATERIAS,-40.1561264,-71.3487995
TIO PACO,SUPERMERCADOS,-38.9494337,-68.1175654
TizRoma,INDUMENTARIA URBANA Y CALZADOS,-38.937316,-69.2314824
TODO BEBES NQN,BEBES - NIÑOS,-38.9582365,-68.0535465
TODO DEPORTE,INDUMENTARIA DEPORTIVA,-38.9775349,-67.8300199
TODO EN COMPETICION,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9541497,-68.0510088
TODO FITNESS,INDUMENTARIA DEPORTIVA,-38.954377,-68.06598
TODO GAS Y AGUA,SERVICIOS EN GENERAL- GAS - LUZ - PINTURAS - ALBAÑILERIA,-38.9278316,-67.9983674
TODO HOGAR,ARTICULOS PARA EL HOGAR,-38.9783999,-67.8233478
TODO MUSICA,INSTRUMENTOS MUSICALES - VENTA,-38.9525605,-68.0589061
TODO OBRAS,CORRALONES - MADERERAS,-38.9342653,-69.2337092
TODO RENAULT,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9382384,-67.9901685
TOP MAN,INDUMENTARIA MASCULINA,-38.9506227,-68.0607962
TOPACIO,INDUMENTARIA FEMENINA,-38.939141,-67.997627
TOPACIO BOUTIQUE,INDUMENTARIA FEMENINA,-38.938771,-67.9954929
TORNERIA TOMINI,TORNERIAS,-38.8295346,-68.130829
TORNERIA Y BULONERIA AGROMEC,TORNERIAS,-38.827752,-68.1442932
TOTEM BIKES,BICICLETAS - RODADOS,-38.945875,-68.100889
TOUCH,INDUMENTARIA DEPORTIVA,-40.1568154,-71.3495018
TP INSUMOS,PERFUMERIAS,-40.8115828,-65.0893855
TRANSPORTE DANI,ARIDOS,-38.9475672,-68.22885
TRAVESIA,ARTICULOS DE CAMPING-CAZA-PESCA,-40.156972,-71.350873
TRES F,FERRETERIAS,-38.9324546,-69.2299861
TRIAL S.R.L.,SUPERMERCADOS,-38.9739174,-67.8233407
TRICOM,COMPUTACION,-38.9538377,-68.0574998
TROCADERO DEPORTES,INDUMENTARIA DEPORTIVA,-39.9516163,-71.0748243
TRONADOR,FERRETERIA CON ANEXO CORRALON DE MATERIALES,-38.9297036,-67.9943497
TTL,OPTICAS,-38.9517452,-68.0551887
TU ONDA,INDUMENTARIA URBANA Y CALZADOS,-39.238851,-70.917794
TUALANA,BIJOUTERIE -ACCESORIOS,-38.9581158,-68.0616785
TUERCOMANIA,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9591908,-68.0619103
Turismo Eugenio Colalongo EVT Leg 16241,AGENCIAS DE VIAJES  Y TURISMO,-38.8321798,-68.1228102
UKA,TIENDAS,-38.9584569,-68.059693
umel mercado natural,MERCADOS - AUTOSERVICIOS,-40.1527523,-71.3503075
UN CUARTO DE MILLA,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-39.9535149,-71.0767681
UNIFORMES DACRIS,TIENDAS,-38.9585745,-68.0607097
UNIVERSO ELECTRÓNICA,COMPUTACION,-38.9576739,-68.0664973
UNSER TRAUM.,CAFETERÍA Y PASTELERÍA,-40.1555651,-71.3507602
URBAN KIDS,TIENDAS,-38.9387975,-67.9974721
URBANO,PERFUMERIAS,-37.377092,-70.2728976
UTILES,LIBRERIAS ESCOLARES Y DE OFICINA,-38.8229692,-68.1382092
V Y V INDUMENTARIA,TIENDAS,-39.9505643,-71.0738139
VAGÓ,LENCERIAS,-38.9572893,-68.0542599
VALE MODAS,TIENDAS,-38.9777181,-67.8297483
VALENTIN MOTOS,MOTOS- REPUESTOS,-38.9516784,-68.0591888
VALENTINA,INDUMENTARIA URBANA Y CALZADOS,-40.1576789,-71.3502974
VALENTINA CALZADOS,ZAPATERIAS,-38.9790046,-67.8224159
VALENTINO SKATE SHOP,INDUMENTARIA URBANA Y CALZADOS,-38.9334971,-69.2292797
VALERIA CALZADOS,ZAPATERIAS,-38.95845,-68.05962
VALERY,TIENDAS,-38.8288795,-68.1334544
VALERY DISEÑO Y ESTILO,TALLER DE COSTURA,-38.9294387,-67.9692569
VALQUIRIAS,TIENDAS,-38.9296241,-69.2358648
VER,TIENDAS,-38.9573619,-68.056437
VER MAS,OPTICAS,-38.953886,-68.064216
VERO TE VENDE,TIENDAS,-39.949896,-71.0721357
VERTIGO JEANS & SPORT,TIENDAS,-38.9276529,-67.9905023
VESTITE BONITO,INDUMENTARIA FEMENINA,-40.1495234,-71.3520979
VETERINARIA ARGENTINA,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9496536,-68.2309163
VETERINARIA DR. TANCO,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9591769,-68.0654859
VETERINARIA GODOY,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.9438733,-68.11735
VETERINARIA OJO DE AGUA,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.8285346,-68.0673098
VETERINARIA PICUNCHES,VETERINARIAS - ACCESORIOS PARA MASCOTAS,-38.8271497,-68.1380665
VIA SUR,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-40.1540288,-71.3399877
VIA VISION,OPTICAS,-38.939468,-67.998099
VICKY,TIENDAS,-39.9495566,-71.0743736
VIDA SPORT,TIENDAS,-39.0279319,-67.5716297
VIDRIERIA AUSTRAL,VIDRIERIAS,-38.9318482,-67.9903415
VIDRIERIA PERU,VIDRIERIAS,-38.829093,-68.1346811
VIEJA DELI,BAR - CONFITERIA,-40.15873,-71.35247
Viena,INDUMENTARIA MASCULINA,-40.1536857,-71.3435377
VITACURA,MAQUINAS Y EQUIPOS INDUSTRIALES,-38.9597184,-68.0645751
VIVERO LA HERRADURA,FLORERIAS - FLORES - PLANTAS,-38.9571257,-68.0548334
VODEX,TIENDAS,-38.8883589,-70.0699664
WARMI STYLE,INDUMENTARIA URBANA Y CALZADOS,-38.81963,-68.14639
WELTY SA,FERRETERIAS,-38.959866,-68.071512
WESTLAND INSTITUTE,COLEGIOS - INSTITUTOS,-38.9480739,-68.1064659
WOLF CENTER,OPTICAS,-38.953952,-68.059561
WOLF CENTER,OPTICAS,-37.3914109,-68.9267768
WOLF CENTER,OPTICAS,-38.3516044,-68.7874869
WOLF CENTER - LA OPTICA,OPTICAS,-38.8271901,-68.1352312
XING XING,SUPERMERCADOS,-38.976285,-67.8297076
XIOMARA,INDUMENTARIA URBANA Y CALZADOS,-38.8191087,-68.1447616
XIOMARA CALZADOS,ZAPATERIAS,-38.958496,-68.060804
XL extra lindas,TIENDAS,-38.8302217,-68.0623062
YABAL ESTILO,BLANCO,-37.3937587,-68.9185094
YASE,INDUMENTARIA DEPORTIVA,-38.936416,-69.2310778
YERIMEN,ESPECTACULOS - VENTAS DE ENTRADAS,-38.9623231,-68.0685291
YES CENTRO DE INGLES,COLEGIOS - INSTITUTOS,-38.9511728,-68.1176882
YOKO MOTOS,MOTOS - VENTA Y REPUESTOS,-38.8229335,-68.064635
YOLICEL,ACCESORIOS  Y REPARACION TELEFONIA CELULAR,-38.945298,-68.100864
YOU,INDUMENTARIA FEMENINA,-38.9536199,-67.9257453
YPF,ESTACIONES DE SERVICIO,-38.947617,-68.045201
YPF,ESTACIONES DE SERVICIO,-38.9505124,-68.1007935
YPF,ESTACIONES DE SERVICIO,-38.9135801,-68.1721549
YPF,ESTACIONES DE SERVICIO,-38.9450639,-68.05851
YPF,ESTACIONES DE SERVICIO,-38.95958,-68.0407078
YPF,ESTACIONES DE SERVICIO,-38.9421701,-68.1124954
YPF - EL TRIANGULO,ESTACIONES DE SERVICIO,-38.9554548,-68.2209203
YPF SERVICOMPRAS,POLIRRUBROS - KIOSCOS,-38.9086224,-68.0796271
Z Z REGALERIA Y FRAGANCIAS,REGALERIAS,-39.951599,-71.07046
ZAPATERIA SCARLATA,ZAPATERIAS,-38.9777349,-67.8294849
ZH CANTING,RESTAURANTES - BARES - PARRILLAS,-38.9530018,-68.0571504
Ziba,INDUMENTARIA FEMENINA,-38.94034,-67.995164
ZIBA - INDUMENTARIA DEPORTIVA,INDUMENTARIA DEPORTIVA,-38.9373546,-69.2282424
ZINGUERIA DEL SUR,HOJALATERIA - ZINGUERIA,-38.9516784,-68.0591888
ZOE,TIENDAS,-38.9511291,-68.2263224
ZURITA ACCESORIOS - LUBRICANTES,AUTOMOTOR- REPUESTOS - ACCESORIOS - AUTOPARTES,-38.9349117,-69.23558
Zyon Comunicaciones,ARTICULOS PARA EL HOGAR,-38.957343,-68.0536219
Zyon Comunicaciones,ARTICULOS PARA EL HOGAR,-38.9516784,-68.0591888
